year,grandprix,driver,position
2022,Austrian Grand Prix,Lando Norris,8
2022,Austrian Grand Prix,Lando Norris,7
2022,Austrian Grand Prix,Kevin Magnussen,5
2022,Austrian Grand Prix,Kevin Magnussen,4
2022,Austrian Grand Prix,Kevin Magnussen,11
2022,Austrian Grand Prix,Kevin Magnussen,10
2022,Austrian Grand Prix,Kevin Magnussen,8
2022,Austrian Grand Prix,Kevin Magnussen,7
2022,Austrian Grand Prix,Kevin Magnussen,6
2022,Austrian Grand Prix,Kevin Magnussen,11
2022,Austrian Grand Prix,Kevin Magnussen,10
2022,Austrian Grand Prix,Kevin Magnussen,9
2022,Austrian Grand Prix,Kevin Magnussen,8
2022,Austrian Grand Prix,Kevin Magnussen,7
2022,Austrian Grand Prix,Daniel Ricciardo,13
2022,Austrian Grand Prix,Daniel Ricciardo,13
2022,Austrian Grand Prix,Daniel Ricciardo,12
2022,Austrian Grand Prix,Daniel Ricciardo,11
2022,Austrian Grand Prix,Daniel Ricciardo,10
2022,Austrian Grand Prix,Daniel Ricciardo,10
2022,Austrian Grand Prix,Daniel Ricciardo,9
2022,Austrian Grand Prix,Daniel Ricciardo,8
2022,Austrian Grand Prix,Daniel Ricciardo,13
2022,Austrian Grand Prix,Daniel Ricciardo,12
2022,Austrian Grand Prix,Daniel Ricciardo,11
2022,Austrian Grand Prix,Daniel Ricciardo,10
2022,Austrian Grand Prix,Daniel Ricciardo,9
2022,Austrian Grand Prix,Fernando Alonso,14
2022,Austrian Grand Prix,Fernando Alonso,12
2022,Austrian Grand Prix,Fernando Alonso,11
2022,Austrian Grand Prix,Fernando Alonso,10
2022,Austrian Grand Prix,Fernando Alonso,8
2022,Austrian Grand Prix,Fernando Alonso,10
2022,Austrian Grand Prix,Fernando Alonso,17
2022,Austrian Grand Prix,Fernando Alonso,16
2022,Austrian Grand Prix,Fernando Alonso,14
2022,Austrian Grand Prix,Fernando Alonso,12
2022,Austrian Grand Prix,Fernando Alonso,11
2022,Austrian Grand Prix,Fernando Alonso,9
2022,Austrian Grand Prix,Fernando Alonso,7
2022,Austrian Grand Prix,Fernando Alonso,5
2022,Austrian Grand Prix,Fernando Alonso,13
2022,Austrian Grand Prix,Fernando Alonso,12
2022,Austrian Grand Prix,Fernando Alonso,11
2022,Austrian Grand Prix,Fernando Alonso,10
2022,Austrian Grand Prix,Valtteri Bottas,18
2022,Austrian Grand Prix,Valtteri Bottas,16
2022,Austrian Grand Prix,Valtteri Bottas,17
2022,Austrian Grand Prix,Valtteri Bottas,16
2022,Austrian Grand Prix,Valtteri Bottas,15
2022,Austrian Grand Prix,Valtteri Bottas,14
2022,Austrian Grand Prix,Valtteri Bottas,13
2022,Austrian Grand Prix,Valtteri Bottas,17
2022,Austrian Grand Prix,Valtteri Bottas,16
2022,Austrian Grand Prix,Valtteri Bottas,14
2022,Austrian Grand Prix,Valtteri Bottas,13
2022,Austrian Grand Prix,Valtteri Bottas,12
2022,Austrian Grand Prix,Valtteri Bottas,11
2022,Austrian Grand Prix,Valtteri Bottas,10
2022,Austrian Grand Prix,Alexander Albon,15
2022,Austrian Grand Prix,Alexander Albon,14
2022,Austrian Grand Prix,Alexander Albon,13
2022,Austrian Grand Prix,Alexander Albon,12
2022,Austrian Grand Prix,Alexander Albon,11
2022,Austrian Grand Prix,Alexander Albon,15
2022,Austrian Grand Prix,Alexander Albon,14
2022,Austrian Grand Prix,Alexander Albon,13
2022,Austrian Grand Prix,Alexander Albon,12
2022,Austrian Grand Prix,Alexander Albon,11
2022,Austrian Grand Prix,Alexander Albon,10
2022,Austrian Grand Prix,Lance Stroll,9
2022,Austrian Grand Prix,Lance Stroll,8
2022,Austrian Grand Prix,Lance Stroll,7
2022,Austrian Grand Prix,Lance Stroll,5
2022,Austrian Grand Prix,Lance Stroll,13
2022,Austrian Grand Prix,Lance Stroll,12
2022,Austrian Grand Prix,Lance Stroll,10
2022,Austrian Grand Prix,Lance Stroll,9
2022,Austrian Grand Prix,Lance Stroll,8
2022,Austrian Grand Prix,Lance Stroll,14
2022,Austrian Grand Prix,Lance Stroll,13
2022,Austrian Grand Prix,Lance Stroll,13
2022,Austrian Grand Prix,Zhou Guanyu,13
2022,Austrian Grand Prix,Zhou Guanyu,11
2022,Austrian Grand Prix,Zhou Guanyu,10
2022,Austrian Grand Prix,Zhou Guanyu,9
2022,Austrian Grand Prix,Zhou Guanyu,7
2022,Austrian Grand Prix,Zhou Guanyu,18
2022,Austrian Grand Prix,Zhou Guanyu,17
2022,Austrian Grand Prix,Zhou Guanyu,16
2022,Austrian Grand Prix,Zhou Guanyu,15
2022,Austrian Grand Prix,Zhou Guanyu,13
2022,Austrian Grand Prix,Zhou Guanyu,12
2022,Austrian Grand Prix,Zhou Guanyu,11
2022,Austrian Grand Prix,Zhou Guanyu,17
2022,Austrian Grand Prix,Zhou Guanyu,16
2022,Austrian Grand Prix,Zhou Guanyu,15
2022,Austrian Grand Prix,Zhou Guanyu,14
2022,Austrian Grand Prix,Pierre Gasly,16
2022,Austrian Grand Prix,Pierre Gasly,15
2022,Austrian Grand Prix,Pierre Gasly,14
2022,Austrian Grand Prix,Pierre Gasly,13
2022,Austrian Grand Prix,Pierre Gasly,12
2022,Austrian Grand Prix,Pierre Gasly,17
2022,Austrian Grand Prix,Pierre Gasly,15
2022,Austrian Grand Prix,Pierre Gasly,14
2022,Austrian Grand Prix,Pierre Gasly,13
2022,Austrian Grand Prix,Pierre Gasly,12
2022,Austrian Grand Prix,Yuki Tsunoda,13
2022,Austrian Grand Prix,Yuki Tsunoda,11
2022,Austrian Grand Prix,Yuki Tsunoda,10
2022,Austrian Grand Prix,Yuki Tsunoda,9
2022,Austrian Grand Prix,Yuki Tsunoda,8
2022,Austrian Grand Prix,Yuki Tsunoda,6
2022,Austrian Grand Prix,Yuki Tsunoda,17
2022,Austrian Grand Prix,Yuki Tsunoda,16
2022,Austrian Grand Prix,Yuki Tsunoda,17
2022,Austrian Grand Prix,Yuki Tsunoda,16
2022,Austrian Grand Prix,Yuki Tsunoda,15
2022,Austrian Grand Prix,Yuki Tsunoda,14
2022,Austrian Grand Prix,Yuki Tsunoda,13
2022,Austrian Grand Prix,Yuki Tsunoda,12
2022,Austrian Grand Prix,Yuki Tsunoda,16
2022,Austrian Grand Prix,Sebastian Vettel,15
2022,Austrian Grand Prix,Sebastian Vettel,13
2022,Austrian Grand Prix,Sebastian Vettel,12
2022,Austrian Grand Prix,Sebastian Vettel,11
2022,Austrian Grand Prix,Sebastian Vettel,9
2022,Austrian Grand Prix,Sebastian Vettel,18
2022,Austrian Grand Prix,Sebastian Vettel,17
2022,Austrian Grand Prix,Sebastian Vettel,16
2022,Austrian Grand Prix,Sebastian Vettel,15
2022,Austrian Grand Prix,Sebastian Vettel,14
2022,Austrian Grand Prix,Sebastian Vettel,13
2022,Austrian Grand Prix,Sebastian Vettel,17
2022,Austrian Grand Prix,Sebastian Vettel,16
2022,Austrian Grand Prix,Sebastian Vettel,15
2022,Austrian Grand Prix,Sebastian Vettel,17
2022,Austrian Grand Prix,Sebastian Vettel,17
2022,Austrian Grand Prix,Sebastian Vettel,16
2022,Austrian Grand Prix,Carlos Sainz,2
2022,Austrian Grand Prix,Carlos Sainz,2
2022,Austrian Grand Prix,Nicholas Latifi,18
2022,Austrian Grand Prix,Nicholas Latifi,17
2022,Austrian Grand Prix,Nicholas Latifi,16
2022,Austrian Grand Prix,Nicholas Latifi,15
2022,French Grand Prix,Max Verstappen,2
2022,French Grand Prix,Max Verstappen,1
2022,French Grand Prix,Lewis Hamilton,2
2022,French Grand Prix,George Russell,5
2022,French Grand Prix,George Russell,4
2022,French Grand Prix,George Russell,4
2022,French Grand Prix,George Russell,3
2022,French Grand Prix,Sergio Perez,3
2022,French Grand Prix,Sergio Perez,3
2022,French Grand Prix,Carlos Sainz,15
2022,French Grand Prix,Carlos Sainz,14
2022,French Grand Prix,Carlos Sainz,13
2022,French Grand Prix,Carlos Sainz,12
2022,French Grand Prix,Carlos Sainz,11
